AREA,N,20,5;PERIMETER,N,20,5;GEM_,N,11,0;GEM_ID,N,11,0;SHN,C,12;RAU,C,12;USE,N,2,0;KEY,C,8;GEN,C,50;DES,C,50
0.0017038087361011;0.217917962613778;908;908;0106168066;0106168066;6;01061066;Looft;Landgemeinde (amtsangehörig)
0.00138913004725172;0.244978711819956;909;909;0105142017;0105142017;6;01051017;Busenwurth;Landgemeinde (amtsangehörig)
0.00148223363472086;0.18763139682324;910;910;0106144096;0106144096;6;01061096;Sarlhusen;Landgemeinde (amtsangehörig)
0.00139071522575657;0.223526528927202;911;911;0106138084;0106138084;6;01061084;Peissen;Landgemeinde (amtsangehörig)
0.000930412501839173;0.136306590793345;912;912;1305922088;1305922088;6;13059088;Sauzin;amtsangehörige Gemeinde
0.000916684689836966;0.148966374976041;913;913;0106129100;0106129100;6;01061100;Silzen;Landgemeinde (amtsangehörig)
0.00141355880022379;0.228636214995706;914;914;0106144036;0106144036;6;01061036;Hennstedt;Landgemeinde (amtsangehörig)
0.00032509452596987;0.108643302862506;915;915;0106168033;0106168033;6;01061033;Hadenfeld;Landgemeinde (amtsangehörig)
0.00036268016773508;0.152818418220092;916;916;0106168013;0106168013;6;01061013;Bokelrehm;Landgemeinde (amtsangehörig)
0.00430749770626626;0.476295606632158;917;917;1305312005;1305312005;6;13053005;Behren-Lübchin;amtsangehörige Gemeinde
0.00210072316706178;0.240588122178373;918;918;0106083060;0106083060;6;01060060;Nehms;Landgemeinde (amtsangehörig)
0.0016595049697492;0.220967741272461;919;919;0105808007;0105808007;6;01058007;Arpsdorf;Landgemeinde (amtsangehörig)
0.000562074269651602;0.111346799813565;920;920;0106168076;0106168076;6;01061076;Nienbüttel;Landgemeinde (amtsangehörig)
0.00283102491881504;0.320001481915362;921;921;1305120034;1305120034;6;13051034;Kavelstorf;amtsangehörige Gemeinde
0.000847294858887127;0.170819438995892;922;922;1305916052;1305916052;6;13059052;Loddin;amtsangehörige Gemeinde
0.00142673896870704;0.208691229786719;923;923;0105112037;0105112037;6;01051037;Großenrade;Landgemeinde (amtsangehörig)
0.00313150133798823;0.438037566686111;924;924;0105142006;0105142006;6;01051006;Barlt;Landgemeinde (amtsangehörig)
0.00207882262464132;0.250835850917312;925;925;0106063016;0106063016;6;01060016;Daldorf;Landgemeinde (amtsangehörig)
0.006524109451294;0.491873232559406;926;926;1305924025;1305924025;6;13059025;Groß Kiesow;amtsangehörige Gemeinde
0.000825624453492768;0.19773260777361;927;927;0105142039;0105142039;6;01051039;Gudendorf;Landgemeinde (amtsangehörig)
0.00369821190528397;0.390849203127911;928;928;0106000011;0106000011;6;01060011;Boostedt;Landgemeinde (amtsfrei)
0.00152967829370231;0.194109380198179;929;929;1305113003;1305113003;6;13051003;Altenhagen;amtsangehörige Gemeinde
0.00365646537402675;0.383902585361525;930;930;1305216020;1305216020;6;13052020;Düvier;amtsangehörige Gemeinde
0.00533978015552616;0.351487149160315;931;931;0106063068;0106063068;6;01060068;Rickling;Landgemeinde (amtsangehörig)
0.000844240972079469;0.164196031510246;932;932;0106168003;0106168003;6;01061003;Agethorst;Landgemeinde (amtsangehörig)
0.000747280032916686;0.145672805774612;933;933;0105112051;0105112051;6;01051051;Hochdonn;Landgemeinde (amtsangehörig)
0.0020900726790325;0.304340202649851;934;934;1305924102;1305924102;6;13059102;Wrangelsburg;amtsangehörige Gemeinde
0.000968877324762363;0.18909535330978;935;935;0106168107;0106168107;6;01061107;Wacken;Landgemeinde (amtsangehörig)
0.00181839946537643;0.273244876002201;936;936;0106168031;0106168031;6;01061031;Gribbohm;Landgemeinde (amtsangehörig)
0.000956288476982703;0.206818834170812;937;937;1305119050;1305119050;6;13051050;Nustrow;amtsangehörige Gemeinde
0.00191861261678028;0.258201365898817;938;938;1305916096;1305916096;6;13059096;Ückeritz;amtsangehörige Gemeinde
0.00364625009840575;0.307500132333994;939;939;1305121085;1305121085;6;13051085;Ziesendorf;amtsangehörige Gemeinde
0.0021338749312606;0.21247395993529;940;940;1305918016;1305918016;6;13059016;Dargelin;amtsangehörige Gemeinde
0.00623702226900535;0.476341450103506;941;941;0106129042;0106129042;6;01061042;Hohenlockstedt;Landgemeinde (amtsangehörig)
0.00176579427275492;0.273333067334665;942;942;1305819012;1305819012;6;13058012;Boiensdorf;amtsangehörige Gemeinde
0.00393389501628416;0.402412645777357;943;943;0105136062;0105136062;6;01051062;Kronprinzenkoog;Landgemeinde (amtsangehörig)
0.00117552002425647;0.266940715411157;944;944;0106083090;0106083090;6;01060090;Travenhorst;Landgemeinde (amtsangehörig)
0.00359917819073341;0.299049947623107;945;945;1305312095;1305312095;6;13053095;Wasdow;amtsangehörige Gemeinde
0.00480729834612237;0.484027494062984;946;946;1305117069;1305117069;6;13051069;Satow;amtsangehörige Gemeinde
0.00445005386334341;0.360202081484504;947;947;1305119016;1305119016;6;13051016;Cammin;amtsangehörige Gemeinde
0.0048590629213629;0.543064180658188;948;948;1305800050;1305800050;6;13058050;Insel Poel;amtsfreie Gemeinde
0.00483518134990213;0.368086180064594;949;949;1305216026;1305216026;6;13052026;Görmin;amtsangehörige Gemeinde
0.00234138562574338;0.223141711365314;950;950;1305918006;1305918006;6;13059006;Behrenhoff;amtsangehörige Gemeinde
0.00146531261480742;0.187078002910686;951;951;0106068010;0106068010;6;01060010;Blunk;Landgemeinde (amtsangehörig)
0.00140390559041037;0.222692726404942;952;952;0106144028;0106144028;6;01061028;Fitzbek;Landgemeinde (amtsangehörig)
0.000830655360420263;0.167967592160079;953;953;1305114039;1305114039;6;13051039;Krempin;amtsangehörige Gemeinde
0.000406536178112038;0.0962684758242282;954;954;0106168048;0106168048;6;01061048;Kaisborstel;Landgemeinde (amtsangehörig)
0.00211689050098673;0.287798094128034;955;955;1305114002;1305114002;6;13051002;Alt Bukow;amtsangehörige Gemeinde
0.00371114253076488;0.310856342361402;956;956;1305117012;1305117012;6;13051012;Bölkow;amtsangehörige Gemeinde
0.00122157550759727;0.196939161922129;957;957;0106138067;0106138067;6;01061067;Mehlbek;Landgemeinde (amtsangehörig)
0.0018590873584996;0.262938065095209;958;958;0106138024;0106138024;6;01061024;Drage;Landgemeinde (amtsangehörig)
0.00177210313557519;0.2112786893208;959;959;1305121053;1305121053;6;13051053;Pölchow;amtsangehörige Gemeinde
0.00205425621728539;0.233694179394143;960;960;1305113032;1305113032;6;13051032;Karin;amtsangehörige Gemeinde
0.00106764346192212;0.20969445571407;961;961;0105136118;0105136118;6;01051118;Trennewurth;Landgemeinde (amtsangehörig)
0.0022898117690775;0.201356927257275;962;962;1305120017;1305120017;6;13051017;Damm;amtsangehörige Gemeinde
0.00275950875630393;0.310368826057314;963;963;0106083097;0106083097;6;01060097;Wensin;Landgemeinde (amtsangehörig)
0.00626492893522324;0.518995123257215;964;964;0106005027;0106005027;6;01060027;Großenaspe;Landgemeinde (amtsangehörig)
0.00104309933781432;0.195588294929059;965;965;0106144112;0106144112;6;01061112;Willenscharen;Landgemeinde (amtsangehörig)
0.00611164539837894;0.53410416645675;966;966;1305216049;1305216049;6;13052049;Loitz;amtsangehörige Stadt
0.00100203209917349;0.172101001728528;967;967;0106129064;0106129064;6;01061064;Lockstedt;Landgemeinde (amtsangehörig)
0.00102210783690748;0.167658807563451;968;968;1305117027;1305117027;6;13051027;Heiligenhagen;amtsangehörige Gemeinde
0.000827675003848061;0.185059796961596;969;969;0105112010;0105112010;6;01051010;Brickeln;Landgemeinde (amtsangehörig)
0.00245802870810929;0.33213768040748;970;970;0106063052;0106063052;6;01060052;Latendorf;Landgemeinde (amtsangehörig)
0.000768745658422443;0.192623238365861;971;971;1305924057;1305924057;6;13059057;Lühmannsdorf;amtsangehörige Gemeinde
0.00458524991133169;0.464792073746913;972;972;1305119072;1305119072;6;13051072;Selpin;amtsangehörige Gemeinde
0.000955038528148267;0.201128665314541;973;973;0105112089;0105112089;6;01051089;Quickborn;Landgemeinde (amtsangehörig)
0.00316241275840445;0.340835007236661;974;974;0105115097;0105115097;6;01051097;Sankt Michaelisdonn;Landgemeinde (amtsangehörig)
0.00814865690605626;0.753469730744269;975;975;0105500035;0105500035;6;01055035;Ratekau;Landgemeinde (amtsfrei)
0.00237464338850257;0.364015835125279;976;976;1305312056;1305312056;6;13053056;Lühburg;amtsangehörige Gemeinde
0.00163102179617058;0.283129236573748;977;977;1305922012;1305922012;6;13059012;Buddenhagen;amtsangehörige Gemeinde
0.00253104081048061;0.312265879501684;978;978;1305800014;1305800014;6;13058014;Boltenhagen;amtsfreie Gemeinde
0.00154053324122429;0.22138462520148;979;979;0105112016;0105112016;6;01051016;Burg (Dithmarschen);Landgemeinde (amtsangehörig)
0.00173100184937813;0.319497464781763;980;980;0106144019;0106144019;6;01061019;Brokstedt;Landgemeinde (amtsangehörig)
0.00294668690517552;0.25169482873458;981;981;1305216077;1305216077;6;13052077;Trantow;amtsangehörige Gemeinde
0.00251303737007014;0.29251345897441;982;982;1305816027;1305816027;6;13058027;Elmenhorst;amtsangehörige Gemeinde
0.00206220150047987;0.327809395329648;983;983;0106168105;0106168105;6;01061105;Vaale;Landgemeinde (amtsangehörig)
0.00154113924535082;0.250735377036729;984;984;0106083050;0106083050;6;01060050;Krems II;Landgemeinde (amtsangehörig)
0.00435451237822315;0.349622120204003;985;985;1305922104;1305922104;6;13059104;Zemitz;amtsangehörige Gemeinde
0.000710672297523973;0.200595014221838;986;986;0106005035;0106005035;6;01060035;Hasenkrug;Landgemeinde (amtsangehörig)
0.00604351388487689;0.599170293464673;987;987;1305816054;1305816054;6;13058054;Klütz;amtsangehörige Stadt
0.000750467916098896;0.219851848226307;988;988;0106144080;0106144080;6;01061080;Oeschebüttel;Landgemeinde (amtsangehörig)
0.00117413494001339;0.193865349116057;989;989;0106138047;0106138047;6;01061047;Kaaks;Landgemeinde (amtsangehörig)
0.00412717717664276;0.453643716145526;990;990;1305819010;1305819010;6;13058010;Blowatz;amtsangehörige Gemeinde
0.00137368418218031;0.160408860114511;991;991;0106005033;0106005033;6;01060033;Hardebek;Landgemeinde (amtsangehörig)
0.000534393207968886;0.117013531681103;992;992;0106144089;0106144089;6;01061089;Rade;Landgemeinde (amtsangehörig)
0.00275473947097016;0.325848620939806;993;993;0105500042;0105500042;6;01055042;Timmendorfer Strand;Landgemeinde (amtsfrei)
0.00565614591612615;0.381827726665425;994;994;1305312022;1305312022;6;13053022;Gnoien;amtsangehörige Stadt
0.000743749688057155;0.141739094754504;995;995;1305114058;1305114058;6;13051058;Ravensberg;amtsangehörige Gemeinde
0.00192724150103774;0.22124150186442;996;996;0106138040;0106138040;6;01061040;Hohenaspe;Landgemeinde (amtsangehörig)
0.00345055545336947;0.300950832418725;997;997;1305212075;1305212075;6;13052075;Stubbendorf;amtsangehörige Gemeinde
0.00482513624552661;0.386837691319189;998;998;1305213056;1305213056;6;13052056;Nossendorf;amtsangehörige Gemeinde
0.00392119752596187;0.349244871600407;999;999;1305924037;1305924037;6;13059037;Karlsburg;amtsangehörige Gemeinde
0.00130341326048247;0.210615035943464;1000;1000;1305118008;1305118008;6;13051008;Benitz;amtsangehörige Gemeinde
0.00261626606244603;0.298739926280755;1001;1001;1305120055;1305120055;6;13051055;Prisannewitz;amtsangehörige Gemeinde
0.00239919164736113;0.269207226662633;1002;1002;1305316001;1305316001;6;13053001;Alt Kätwin;amtsangehörige Gemeinde
0.00199336134134764;0.266457778839012;1003;1003;0105112012;0105112012;6;01051012;Buchholz;Landgemeinde (amtsangehörig)
0.00103288198298523;0.186576367729624;1004;1004;1305915035;1305915035;6;13059035;Kammin;amtsangehörige Gemeinde
0.00159235737428332;0.216611961976718;1005;1005;1305114031;1305114031;6;13051031;Kamin;amtsangehörige Gemeinde
0.0046950128344514;0.478787056955923;1006;1006;1305821052;1305821052;6;13058052;Kalkhorst;amtsangehörige Gemeinde
0.00228158826278957;0.337096425601796;1007;1007;0105136119;0105136119;6;01051119;Volsemenhusen;Landgemeinde (amtsangehörig)
0.00234024821724743;0.235736301517249;1008;1008;1305924110;1305924110;6;13059110;Züssow;amtsangehörige Gemeinde
0.00198235104392708;0.269038736552266;1009;1009;1305114036;1305114036;6;13051036;Kirch Mulsow;amtsangehörige Gemeinde
0.00095459753551097;0.152477640061822;1010;1010;0106168078;0106168078;6;01061078;Nutteln;Landgemeinde (amtsangehörig)
0.000873738975418134;0.182495457883217;1011;1011;0106068030;0106068030;6;01060030;Groß Rönnau;Landgemeinde (amtsangehörig)
0.000843627687033832;0.184270810433795;1012;1012;0106168106;0106168106;6;01061106;Vaalermoor;Landgemeinde (amtsangehörig)
0.00428025401234033;0.402041858844373;1013;1013;1305921081;1305921081;6;13059081;Rankwitz;amtsangehörige Gemeinde
0.00200901342615145;0.283577725928513;1014;1014;1305912004;1305912004;6;13059004;Bansin;amtsangehörige Gemeinde
0.00277709633118484;0.340023930852166;1015;1015;1305819044;1305819044;6;13058044;Hagebök;amtsangehörige Gemeinde
0.00198873892858298;0.230606456841272;1016;1016;1305915042;1305915042;6;13059042;Kölzin;amtsangehörige Gemeinde
0.000752802140779774;0.141710579179778;1017;1017;0106138045;0106138045;6;01061045;Huje;Landgemeinde (amtsangehörig)
0.00155610080652968;0.247811098179508;1018;1018;0105112064;0105112064;6;01051064;Kuden;Landgemeinde (amtsangehörig)
0.00158064686917009;0.231911312641404;1019;1019;0105136046;0105136046;6;01051046;Helse;Landgemeinde (amtsangehörig)
0.00178515054816752;0.239867044170321;1020;1020;1305912078;1305912078;6;13059078;Pudagla;amtsangehörige Gemeinde
0.00496893225368922;0.411745782842964;1021;1021;0106068067;0106068067;6;01060067;Pronstorf;Landgemeinde (amtsangehörig)
0.00270695526029274;0.270877333297362;1022;1022;1305117056;1305117056;6;13051056;Radegast;amtsangehörige Gemeinde
0.000768326274773731;0.203078694397851;1023;1023;0106144093;0106144093;6;01061093;Rosdorf;Landgemeinde (amtsangehörig)
0.00480957104586732;0.4330412243424;1024;1024;1305923086;1305923086;6;13059086;Rubkow;amtsangehörige Gemeinde
0.00241157024972338;0.230668302765503;1025;1025;0106005099;0106005099;6;01060099;Wiemersdorf;Landgemeinde (amtsangehörig)
0.00163190772478594;0.225901807263551;1026;1026;1305312024;1305312024;6;13053024;Groß Nieköhr;amtsangehörige Gemeinde
0.00318168851566752;0.322734709353418;1027;1027;1305311037;1305311037;6;13053037;Jürgenshagen;amtsangehörige Gemeinde
0.00561329093859819;0.627444209088265;1028;1028;1305316092;1305316092;6;13053092;Wardow;amtsangehörige Gemeinde
0.00103723883986095;0.145396029419836;1029;1029;1305821046;1305821046;6;13058046;Harkensee;amtsangehörige Gemeinde
0.000278294351164721;0.0938971996185066;1030;1030;0106144103;0106144103;6;01061103;Störkathen;Landgemeinde (amtsangehörig)
0.00234329155547963;0.314875528191201;1031;1031;1305915003;1305915003;6;13059003;Bandelin;amtsangehörige Gemeinde
0.00269154450964226;0.291429311468675;1032;1032;0106083069;0106083069;6;01060069;Rohlstorf;Landgemeinde (amtsangehörig)
0.000700644378798465;0.123883740433381;1033;1033;0106005013;0106005013;6;01060013;Borstel;Landgemeinde (amtsangehörig)
0.00122143641825811;0.186159730044806;1034;1034;0106005003;0106005003;6;01060003;Armstedt;Landgemeinde (amtsangehörig)
0.00138029478604462;0.224740752839091;1035;1035;0106138083;0106138083;6;01061083;Ottenbüttel;Landgemeinde (amtsangehörig)
0.00146982643214066;0.263118594450715;1036;1036;1305316025;1305316025;6;13053025;Groß Ridsenow;amtsangehörige Gemeinde
0.00096011705467447;0.220350458198173;1037;1037;0105115022;0105115022;6;01051022;Dingen;Landgemeinde (amtsangehörig)
0.00118581006902163;0.18133078424276;1038;1038;0106144071;0106144071;6;01061071;Mühlenbarbek;Landgemeinde (amtsangehörig)
0.00969051217186889;0.779438528316438;1039;1039;1305200018;1305200018;6;13052018;Demmin;amtsfreie Stadt
0.00041524627183942;0.0975001989937637;1040;1040;0106179002;0106179002;6;01061002;Aebtissinwisch;Landgemeinde (amtsangehörig)
0.00107234969214962;0.179162123385989;1041;1041;0106068070;0106068070;6;01060070;Schackendorf;Landgemeinde (amtsangehörig)
0.00212770822491359;0.267856273692311;1042;1042;1305316079;1305316079;6;13053079;Sabel;amtsangehörige Gemeinde
0.002572933329744;0.297458426915322;1043;1043;0106100049;0106100049;6;01061049;Kellinghusen;Stadt (kreisangehörig)
0.00207756993220887;0.28172636200875;1044;1044;1305923079;1305923079;6;13059079;Pulow;amtsangehörige Gemeinde
0.000765441194904751;0.198678693942333;1045;1045;0106138052;0106138052;6;01061052;Kleve;Landgemeinde (amtsangehörig)
0.00377770697628535;0.350259662109105;1046;1046;1305312091;1305312091;6;13053091;Walkendorf;amtsangehörige Gemeinde
0.00223192161548225;0.252274063498684;1047;1047;1305820078;1305820078;6;13058078;Passee;amtsangehörige Gemeinde
0.00194339730002624;0.229337022984725;1048;1048;1305118014;1305118014;6;13051014;Bröbberow;amtsangehörige Gemeinde
0.00142096689643509;0.20568640816203;1049;1049;0106138082;0106138082;6;01061082;Oldendorf;Landgemeinde (amtsangehörig)
0.00248940763669037;0.28421754746911;1050;1050;1305118082;1305118082;6;13051082;Wiendorf;amtsangehörige Gemeinde
0.00237260731156697;0.241782547618836;1051;1051;1305821083;1305821083;6;13058083;Pötenitz;amtsangehörige Gemeinde
0.00145131222455537;0.182007494640474;1052;1052;0106144088;0106144088;6;01061088;Quarnstedt;Landgemeinde (amtsangehörig)
0.00258825816468145;0.432351283007011;1053;1053;0106000005;0106000005;6;01060005;Bad Segeberg;Stadt (kreisangehörig)
0.0053329591013867;0.351451026801129;1054;1054;1305219008;1305219008;6;13052008;Bentzin;amtsangehörige Gemeinde
0.00279790066744035;0.384111284100855;1055;1055;0106053007;0106053007;6;01060007;Bark;Landgemeinde (amtsangehörig)
0.00215235988423326;0.232728230420694;1056;1056;0106000092;0106000092;6;01060092;Wahlstedt;Stadt (kreisangehörig)
0.000621561596096616;0.129711353873095;1057;1057;0106068049;0106068049;6;01060049;Klein Rönnau;Landgemeinde (amtsangehörig)
0.00559436977178773;0.494118443763891;1058;1058;0106053014;0106053053;6;01060014;Buchholz,Forstgutsbezirk;gemeindefreies Gebiet
0.00190671269284803;0.178663051990398;1059;1059;1305212014;1305212014;6;13052014;Brudersdorf;amtsangehörige Gemeinde
0.00231872501534378;0.27192609901565;1060;1060;0106068059;0106068059;6;01060059;Negernbötel;Landgemeinde (amtsangehörig)
0.000814733702147019;0.159077247875879;1061;1061;0106179094;0106179094;6;01061094;Sachsenbande;Landgemeinde (amtsangehörig)
0.00474756836967583;0.437675809477112;1062;1062;1305923041;1305923041;6;13059041;Klein Bünzow;amtsangehörige Gemeinde
0.00254600179381302;0.28086064191908;1063;1063;1305216090;1305216090;6;13052090;Wüstenfelde;amtsangehörige Gemeinde
0.00212887931304551;0.230092274213802;1064;1064;0106179025;0106179025;6;01061025;Ecklak;Landgemeinde (amtsangehörig)
0.00208550398980645;0.224698428780661;1065;1065;1305900030;1305900030;6;13059030;Heringsdorf;amtsfreie Gemeinde
0.00160736863223576;0.21117003186467;1066;1066;1305213089;1305213089;6;13052089;Wotenick;amtsangehörige Gemeinde
0.0027499059243925;0.318696638273713;1067;1067;1305311039;1305311039;6;13053039;Klein Belitz;amtsangehörige Gemeinde
0.000639590452842786;0.114525754263982;1068;1068;0106138070;0106138070;6;01061070;Moorhusen;Landgemeinde (amtsangehörig)
0.00183031431088121;0.403703343502656;1069;1069;0106179075;0106179075;6;01061075;Neuendorf b. Wilster;Landgemeinde (amtsangehörig)
0.000853599853085862;0.142733469613307;1070;1070;0106129065;0106129065;6;01061065;Lohbarbek;Landgemeinde (amtsangehörig)
0.00151607788312502;0.225679472490318;1071;1071;1305819059;1305819059;6;13058059;Krusenhagen;amtsangehörige Gemeinde
0.000654196880198354;0.215213259109017;1072;1072;0106129098;0106129098;6;01061098;Schlotfeld;Landgemeinde (amtsangehörig)
0.00126229083714979;0.208875636690389;1073;1073;0105115024;0105115024;6;01051024;Eddelak;Landgemeinde (amtsangehörig)
0.00389891423741076;0.377142554808435;1074;1074;1305118071;1305118071;6;13051071;Schwaan;amtsangehörige Stadt
0.00322621139342083;0.387500664947531;1075;1075;1305819073;1305819073;6;13058073;Neuburg-Steinhausen;amtsangehörige Gemeinde
0.00167942579511615;0.241096069178179;1076;1076;1305924082;1305924082;6;13059082;Ranzin;amtsangehörige Gemeinde
0.000790369416672987;0.245599358581955;1077;1077;0106129114;0106129114;6;01061114;Winseldorf;Landgemeinde (amtsangehörig)
0.00066157197142358;0.154815756203373;1078;1078;0105100072;0105100072;6;01051072;Marne;Stadt (kreisangehörig)
0.00775758952661412;0.561528431389213;1079;1079;0105500040;0105500040;6;01055040;Stockelsdorf;Landgemeinde (amtsfrei)
0.00383179951019791;0.362712191346427;1080;1080;0106100046;0106100046;6;01061046;Itzehoe;Stadt (kreisangehörig)
0.0013168981825388;0.327709177296389;1081;1081;1305912067;1305912067;6;13059067;Neppermin;amtsangehörige Gemeinde
0.0017370905775369;0.308218710182838;1082;1082;1305923049;1305923049;6;13059049;Lassan;amtsangehörige Stadt
0.00132341542148062;0.190188837149671;1083;1083;1305921064;1305921064;6;13059064;Morgenitz;amtsangehörige Gemeinde
0.000853076974615119;0.129735777323578;1084;1084;0106068020;0106068020;6;01060020;Fahrenkrug;Landgemeinde (amtsangehörig)
0.00114352666488828;0.172520020990909;1085;1085;1305915023;1305915023;6;13059023;Gribow;amtsangehörige Gemeinde
0.00276306047608532;0.281922859369026;1086;1086;1305312020;1305312020;6;13053020;Finkenthal;amtsangehörige Gemeinde
0.00374584733794903;0.346107790542351;1087;1087;1305915028;1305915028;6;13059028;Gützkow;amtsangehörige Stadt
0.00112200159761147;0.215952146419669;1088;1088;0106005031;0106005031;6;01060031;Hagen;Landgemeinde (amtsangehörig)
0.00319392439873623;0.322610850118249;1089;1089;1305312008;1305312008;6;13053008;Boddin;amtsangehörige Gemeinde
0.00246517813072722;0.241555103070739;1090;1090;1305316084;1305316084;6;13053084;Striesdorf;amtsangehörige Gemeinde
0.00124173236688829;0.184359561726211;1091;1091;0105115003;0105115003;6;01051003;Averlak;Landgemeinde (amtsangehörig)
0.00334386786562424;0.292039463694187;1092;1092;1305814033;1305814033;6;13058033;Gramkow;amtsangehörige Gemeinde
0.0014190022241547;0.173247198426969;1093;1093;1305213006;1305213006;6;13052006;Beestland;amtsangehörige Gemeinde
0.00190003604205979;0.197538226056641;1094;1094;0105136057;0105136057;6;01051057;Kaiser-Wilhelm-Koog;Landgemeinde (amtsangehörig)
0.000179636680815859;0.0668768740427228;1095;1095;0105136073;0105136073;6;01051073;Marnerdeich;Landgemeinde (amtsangehörig)
0.00102978397582557;0.191034947924256;1096;1096;0105136021;0105136021;6;01051021;Diekhusen-Fahrstedt;Landgemeinde (amtsangehörig)
0.00198058041995453;0.280375610125725;1097;1097;1305912007;1305912007;6;13059007;Benz;amtsangehörige Gemeinde
0.000926108921498692;0.16367522386037;1098;1098;0106005023;0106005023;6;01060023;Fuhlendorf;Landgemeinde (amtsangehörig)
0.00266721425450722;0.320198145377747;1099;1099;1305820111;1305820111;6;13058111;Züsow;amtsangehörige Gemeinde
0.000243738368718716;0.117897842549225;1100;1100;0106138059;0106138059;6;01061059;Krummendiek;Landgemeinde (amtsangehörig)
0.00244426008962499;0.438538284536122;1101;1101;0106063038;0106063038;6;01060038;Heidmühlen;Landgemeinde (amtsangehörig)
0.00510817253801399;0.528816350441209;1102;1102;1305300047;1305300047;6;13053047;Laage;amtsfreie Stadt
0.00272604075024573;0.335841437558232;1103;1103;1305815089;1305815089;6;13058089;Roggenstorf;amtsangehörige Gemeinde
0.0017492399866299;0.227706369837681;1104;1104;1305213060;1305213060;6;13052060;Quitzerow;amtsangehörige Gemeinde
0.00236441905415664;0.269011149694539;1105;1105;1305816021;1305816021;6;13058021;Damshagen;amtsangehörige Gemeinde
0.000480776130648453;0.119575803454508;1106;1106;0106068079;0106068079;6;01060079;Stipsdorf;Landgemeinde (amtsangehörig)
0.00252007961657919;0.349676709645051;1107;1107;0105500004;0105500004;6;01055004;Bad Schwartau;Stadt (kreisangehörig)
0.00101105590705153;0.200131146133924;1108;1108;1305915010;1305915010;6;13059010;Breechen;amtsangehörige Gemeinde
0.000870919270590464;0.180941530326928;1109;1109;0106068071;0106068071;6;01060071;Schieren;Landgemeinde (amtsangehörig)
0.000659279417307035;0.114668398339121;1110;1110;0105136090;0105136090;6;01051090;Ramhusen;Landgemeinde (amtsangehörig)
0.00126098769511707;0.176315800850128;1111;1111;1305118005;1305118005;6;13051005;Bandow;amtsangehörige Gemeinde
0.00235318187154654;0.374516857516942;1112;1112;0106005009;0106005009;6;01060009;Bimöhlen;Landgemeinde (amtsangehörig)
0.00890807654249244;0.553629705269259;1113;1113;0105100011;0105100011;6;01051011;Brunsbüttel;Stadt (kreisangehörig)
0.00122593982403424;0.22057153197171;1114;1114;0106138034;0106138034;6;01061034;Heiligenstedten;Landgemeinde (amtsangehörig)
0.000769723513624865;0.146127037721249;1115;1115;0106068098;0106068098;6;01060098;Westerrade;Landgemeinde (amtsangehörig)
0.00242940907568234;0.254654905216796;1116;1116;1305923089;1305923089;6;13059089;Schmatzin;amtsangehörige Gemeinde
0.0012473746335544;0.16761291866223;1117;1117;1305911001;1305911001;6;13059001;Ahlbeck;amtsangehörige Gemeinde
0.00276712079467401;0.27301513398339;1118;1118;0106179077;0106179077;6;01061077;Nortorf;Landgemeinde (amtsangehörig)
0.0013531444705121;0.214796841761642;1119;1119;1305912061;1305912061;6;13059061;Mellenthin;amtsangehörige Gemeinde
0.00310173595395202;0.314296523838136;1120;1120;1305316034;1305316034;6;13053034;Hohen Sprenz;amtsangehörige Gemeinde
0.000412534909524087;0.116306129022319;1121;1121;0106179060;0106179060;6;01061060;Kudensee;Landgemeinde (amtsangehörig)
0.000565460917823168;0.144550393232088;1122;1122;0106179062;0106179062;6;01061062;Landrecht;Landgemeinde (amtsangehörig)
0.000808074630536892;0.168465452006391;1123;1123;0105136103;0105136103;6;01051103;Schmedeswurth;Landgemeinde (amtsangehörig)
0.00364836584922257;0.285250288004758;1124;1124;1305923014;1305923014;6;13059014;Buggenhagen;amtsangehörige Gemeinde
0.00274241082811488;0.331702466176642;1125;1125;1305311007;1305311007;6;13053007;Bernitt;amtsangehörige Gemeinde
0.00198622506135682;0.202964367365161;1126;1126;1305213043;1305213043;6;13052043;Kletzin;amtsangehörige Gemeinde
0.003245143309897;0.331495298946138;1127;1127;0106000004;0106000004;6;01060004;Bad Bramstedt;Stadt (kreisangehörig)
0.000843258880948911;0.151632321046733;1128;1128;0106053101;0106053101;6;01060101;Wittenborn;Landgemeinde (amtsangehörig)
0.00265872309498072;0.295845626944552;1129;1129;1305311040;1305311040;6;13053040;Klein Sien;amtsangehörige Gemeinde
0.00561836314130737;0.557035913457404;1130;1130;1300600000;1300600000;4;13006000;Wismar;kreisfreie Stadt
0.00138526831792052;0.226006065112929;1131;1131;0106144116;0106144116;6;01061116;Wrist;Landgemeinde (amtsangehörig)
0.00282357850755144;0.340181752929877;1132;1132;1305820030;1305820030;6;13058030;Glasin;amtsangehörige Gemeinde
0.00143654049227444;0.286634609760258;1133;1133;0106104079;0106104079;6;01061079;Oelixdorf;Landgemeinde (amtsangehörig)
0.000628706021786996;0.10914292352611;1134;1134;0106144115;0106144115;6;01061115;Wittenbergen;Landgemeinde (amtsangehörig)
0.0030282842267193;0.267681920572943;1135;1135;1305314071;1305314071;6;13053071;Prebberede;amtsangehörige Gemeinde
0.00141403708719567;0.204093852219378;1136;1136;1305814109;1305814109;6;13058109;Zierow;amtsangehörige Gemeinde
0.00217538376559451;0.303574447953892;1137;1137;1305815106;1305815106;6;13058106;Warnow;amtsangehörige Gemeinde
